id,province,city,area,areaCode,zipCode
620621,甘肃省,武威市,民勤县,0935,733300
620622,甘肃省,武威市,古浪县,0935,733100
620623,甘肃省,武威市,天祝藏族自治县,0935,733200
620700,甘肃省,张掖市,,0936,734000
620702,甘肃省,张掖市,甘州区,0936,734000
620722,甘肃省,张掖市,民乐县,0936,734500
620723,甘肃省,张掖市,临泽县,0936,734200
620724,甘肃省,张掖市,高台县,0936,734300
620725,甘肃省,张掖市,山丹县,0936,734100
620721,甘肃省,张掖市,肃南裕固族自治县,0936,734400
620800,甘肃省,平凉市,,0933,744000
620802,甘肃省,平凉市,崆峒区,0933,744000
620821,甘肃省,平凉市,泾川县,0933,744300
620822,甘肃省,平凉市,灵台县,0933,744400
620823,甘肃省,平凉市,崇信县,0933,744200
620824,甘肃省,平凉市,华亭县,0933,744100
620825,甘肃省,平凉市,庄浪县,0933,744600
620826,甘肃省,平凉市,静宁县,0933,743400
620900,甘肃省,酒泉市,,0937,735000
620902,甘肃省,酒泉市,肃州区,0937,735000
620981,甘肃省,酒泉市,玉门市,0937,735200
620982,甘肃省,酒泉市,敦煌市,0937,736200
620921,甘肃省,酒泉市,金塔县,0937,735300
620922,甘肃省,酒泉市,瓜州县,0937,736100
620923,甘肃省,酒泉市,肃北蒙古族自治县,0937,736300
620924,甘肃省,酒泉市,阿克塞哈萨克族自治县,0937,736400
621000,甘肃省,庆阳市,,0934,745000
621002,甘肃省,庆阳市,西峰区,0934,745000
621021,甘肃省,庆阳市,庆城县,0934,745100
621022,甘肃省,庆阳市,环县,0934,745700
621023,甘肃省,庆阳市,华池县,0934,745600
621024,甘肃省,庆阳市,合水县,0934,745400
621025,甘肃省,庆阳市,正宁县,0934,745300
621026,甘肃省,庆阳市,宁县,0934,745200
621027,甘肃省,庆阳市,镇原县,0934,744500
621100,甘肃省,定西市,,0932,743000
621102,甘肃省,定西市,安定区,0932,743000
621121,甘肃省,定西市,通渭县,0932,743300
621122,甘肃省,定西市,陇西县,0932,748100
621123,甘肃省,定西市,渭源县,0932,748200
621124,甘肃省,定西市,临洮县,0932,730500
621125,甘肃省,定西市,漳县,0932,748300
621126,甘肃省,定西市,岷县,0932,748400
621200,甘肃省,陇南市,,0939,746000
621202,甘肃省,陇南市,武都区,0939,746000
621221,甘肃省,陇南市,成县,0939,742500
621222,甘肃省,陇南市,文县,0939,746400
621223,甘肃省,陇南市,宕昌县,0939,748500
621224,甘肃省,陇南市,康县,0939,746500
621225,甘肃省,陇南市,西和县,0939,742100
621226,甘肃省,陇南市,礼县,0939,742200
621227,甘肃省,陇南市,徽县,0939,742300
621228,甘肃省,陇南市,两当县,0939,742400
622900,甘肃省,临夏回族自治州,,0930,731100
622901,甘肃省,临夏回族自治州,临夏市,0930,731100
622921,甘肃省,临夏回族自治州,临夏县,0930,731800
622922,甘肃省,临夏回族自治州,康乐县,0930,731500
622923,甘肃省,临夏回族自治州,永靖县,0930,731600
622924,甘肃省,临夏回族自治州,广河县,0930,731300
622925,甘肃省,临夏回族自治州,和政县,0930,731200
622926,甘肃省,临夏回族自治州,东乡族自治县,0930,731400
622927,甘肃省,临夏回族自治州,积石山保安族东乡族撒拉族自治县,0930,731700
623000,甘肃省,甘南藏族自治州,,0941,747000
623001,甘肃省,甘南藏族自治州,合作市,0941,747000
623021,甘肃省,甘南藏族自治州,临潭县,0941,747500
623022,甘肃省,甘南藏族自治州,卓尼县,0941,747600
623023,甘肃省,甘南藏族自治州,舟曲县,0941,746300
623024,甘肃省,甘南藏族自治州,迭部县,0941,747400
623025,甘肃省,甘南藏族自治州,玛曲县,0941,747300
623026,甘肃省,甘南藏族自治州,碌曲县,0941,747200
623027,甘肃省,甘南藏族自治州,夏河县,0941,747100
630000,青海省,,,,
630100,青海省,西宁市,,0971,810000
630103,青海省,西宁市,城中区,0971,810000
630102,青海省,西宁市,城东区,0971,810007
630104,青海省,西宁市,城西区,0971,810001
630105,青海省,西宁市,城北区,0971,810003
630122,青海省,西宁市,湟中县,0971,811600
630123,青海省,西宁市,湟源县,0971,812100
630121,青海省,西宁市,大通回族土族自治县,0971,810100
630200,青海省,海东市,,0972,810700
630202,青海省,海东市,乐都区,0972,810700
630203,青海省,海东市,平安区,0972,810600
630222,青海省,海东市,民和回族土族自治县,0972,810800
630223,青海省,海东市,互助土族自治县,0972,810500
630224,青海省,海东市,化隆回族自治县,0972,810900
630225,青海省,海东市,循化撒拉族自治县,0972,811100
632200,青海省,海北藏族自治州,,0970,812200
632223,青海省,海北藏族自治州,海晏县,0970,812200
632222,青海省,海北藏族自治州,祁连县,0970,810400
632224,青海省,海北藏族自治州,刚察县,0970,812300
632221,青海省,海北藏族自治州,门源回族自治县,0970,810300
632300,青海省,黄南藏族自治州,,0973,811300
632321,青海省,黄南藏族自治州,同仁县,0973,811300
632322,青海省,黄南藏族自治州,尖扎县,0973,811200
632323,青海省,黄南藏族自治州,泽库县,0973,811400
632324,青海省,黄南藏族自治州,河南蒙古族自治县,0973,811500
632500,青海省,海南藏族自治州,,0974,813000
632521,青海省,海南藏族自治州,共和县,0974,813000
632522,青海省,海南藏族自治州,同德县,0974,813200
632523,青海省,海南藏族自治州,贵德县,0974,811700
632524,青海省,海南藏族自治州,兴海县,0974,813300
632525,青海省,海南藏族自治州,贵南县,0974,813100
632600,青海省,果洛藏族自治州,,0975,814000
632621,青海省,果洛藏族自治州,玛沁县,0975,814000
632622,青海省,果洛藏族自治州,班玛县,0975,814300
632623,青海省,果洛藏族自治州,甘德县,0975,814100
632624,青海省,果洛藏族自治州,达日县,0975,814200
632625,青海省,果洛藏族自治州,久治县,0975,624700
632626,青海省,果洛藏族自治州,玛多县,0975,813500
632700,青海省,玉树藏族自治州,,0976,815000
632701,青海省,玉树藏族自治州,玉树市,0976,815000
632722,青海省,玉树藏族自治州,杂多县,0976,815300
632723,青海省,玉树藏族自治州,称多县,0976,815100
632724,青海省,玉树藏族自治州,治多县,0976,815400
632725,青海省,玉树藏族自治州,囊谦县,0976,815200
632726,青海省,玉树藏族自治州,曲麻莱县,0976,815500
632800,青海省,海西蒙古族藏族自治州,,0977,817000
632802,青海省,海西蒙古族藏族自治州,德令哈市,0977,817000
632801,青海省,海西蒙古族藏族自治州,格尔木市,0979,816000
632821,青海省,海西蒙古族藏族自治州,乌兰县,0977,817100
632822,青海省,海西蒙古族藏族自治州,都兰县,0977,816100
632823,青海省,海西蒙古族藏族自治州,天峻县,0977,817200
640000,宁夏回族自治区,,,,
640100,宁夏回族自治区,银川市,,0951,750004
640106,宁夏回族自治区,银川市,金凤区,0951,750011
640104,宁夏回族自治区,银川市,兴庆区,0951,750001
640105,宁夏回族自治区,银川市,西夏区,0951,750021
640181,宁夏回族自治区,银川市,灵武市,0951,750004
640121,宁夏回族自治区,银川市,永宁县,0951,750100
640122,宁夏回族自治区,银川市,贺兰县,0951,750200
640200,宁夏回族自治区,石嘴山市,,0952,753000
640202,宁夏回族自治区,石嘴山市,大武口区,0952,753000
640205,宁夏回族自治区,石嘴山市,惠农区,0952,753600
640221,宁夏回族自治区,石嘴山市,平罗县,0952,753400
640300,宁夏回族自治区,吴忠市,,0953,751100
640302,宁夏回族自治区,吴忠市,利通区,0953,751100
640303,宁夏回族自治区,吴忠市,红寺堡区,0953,751900
640381,宁夏回族自治区,吴忠市,青铜峡市,0953,751600
640323,宁夏回族自治区,吴忠市,盐池县,0953,751500
640324,宁夏回族自治区,吴忠市,同心县,0953,751300
640400,宁夏回族自治区,固原市,,0954,756000
640402,宁夏回族自治区,固原市,原州区,0954,756000
640422,宁夏回族自治区,固原市,西吉县,0954,756200
640423,宁夏回族自治区,固原市,隆德县,0954,756300
640424,宁夏回族自治区,固原市,泾源县,0954,756400
640425,宁夏回族自治区,固原市,彭阳县,0954,756500
640500,宁夏回族自治区,中卫市,,0955,751700
640502,宁夏回族自治区,中卫市,沙坡头区,0955,755000
640521,宁夏回族自治区,中卫市,中宁县,0955,751200
640522,宁夏回族自治区,中卫市,海原县,0955,751800
650000,新疆维吾尔自治区,,,,
650100,新疆维吾尔自治区,乌鲁木齐市,,0991,830002
650102,新疆维吾尔自治区,乌鲁木齐市,天山区,0991,830002
650103,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,0991,830000
650104,新疆维吾尔自治区,乌鲁木齐市,新市区,0991,830011
650105,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,0991,830017
650106,新疆维吾尔自治区,乌鲁木齐市,头屯河区,0991,830022
650107,新疆维吾尔自治区,乌鲁木齐市,达坂城区,0991,830039
650109,新疆维吾尔自治区,乌鲁木齐市,米东区,0991,830019
650121,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,0991,830063
650200,新疆维吾尔自治区,克拉玛依市,,0990,834000
650203,新疆维吾尔自治区,克拉玛依市,克拉玛依区,0990,834000
650202,新疆维吾尔自治区,克拉玛依市,独山子区,0992,834021
650204,新疆维吾尔自治区,克拉玛依市,白碱滩区,0990,834008
650205,新疆维吾尔自治区,克拉玛依市,乌尔禾区,0990,834012
650400,新疆维吾尔自治区,吐鲁番市,,0995,838000
650402,新疆维吾尔自治区,吐鲁番市,高昌区,0995,838000
650421,新疆维吾尔自治区,吐鲁番市,鄯善县,0995,838200
650422,新疆维吾尔自治区,吐鲁番市,托克逊县,0995,838100
650500,新疆维吾尔自治区,哈密市,,0902,839000
650502,新疆维吾尔自治区,哈密市,伊州区,0902,839000
650522,新疆维吾尔自治区,哈密市,伊吾县,0902,839300
650521,新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,0902,839200
652900,新疆维吾尔自治区,阿克苏地区,,0997,843000
652901,新疆维吾尔自治区,阿克苏地区,阿克苏市,0997,843000
652922,新疆维吾尔自治区,阿克苏地区,温宿县,0997,843100
652923,新疆维吾尔自治区,阿克苏地区,库车县,0997,842000
652924,新疆维吾尔自治区,阿克苏地区,沙雅县,0997,842200
652925,新疆维吾尔自治区,阿克苏地区,新和县,0997,842100
652926,新疆维吾尔自治区,阿克苏地区,拜城县,0997,842300
652927,新疆维吾尔自治区,阿克苏地区,乌什县,0997,843400
652928,新疆维吾尔自治区,阿克苏地区,阿瓦提县,0997,843200
652929,新疆维吾尔自治区,阿克苏地区,柯坪县,0997,843600
653100,新疆维吾尔自治区,喀什地区,,0998,844000
653101,新疆维吾尔自治区,喀什地区,喀什市,0998,844000
653121,新疆维吾尔自治区,喀什地区,疏附县,0998,844100
653122,新疆维吾尔自治区,喀什地区,疏勒县,0998,844200
653123,新疆维吾尔自治区,喀什地区,英吉沙县,0998,844500
653124,新疆维吾尔自治区,喀什地区,泽普县,0998,844800
653125,新疆维吾尔自治区,喀什地区,莎车县,0998,844700
653126,新疆维吾尔自治区,喀什地区,叶城县,0998,844900
653127,新疆维吾尔自治区,喀什地区,麦盖提县,0998,844600
653128,新疆维吾尔自治区,喀什地区,岳普湖县,0998,844400
653129,新疆维吾尔自治区,喀什地区,伽师县,0998,844300
653130,新疆维吾尔自治区,喀什地区,巴楚县,0998,843800
653131,新疆维吾尔自治区,喀什地区,塔什库尔干塔吉克自治县,0998,845250
653200,新疆维吾尔自治区,和田地区,,0903,848000
653201,新疆维吾尔自治区,和田地区,和田市,0903,848000
653221,新疆维吾尔自治区,和田地区,和田县,0903,848000
653222,新疆维吾尔自治区,和田地区,墨玉县,0903,848100
653223,新疆维吾尔自治区,和田地区,皮山县,0903,845150
653224,新疆维吾尔自治区,和田地区,洛浦县,0903,848200
653225,新疆维吾尔自治区,和田地区,策勒县,0903,848300
653226,新疆维吾尔自治区,和田地区,于田县,0903,848400
653227,新疆维吾尔自治区,和田地区,民丰县,0903,848500
652300,新疆维吾尔自治区,昌吉回族自治州,,0994,831100
652301,新疆维吾尔自治区,昌吉回族自治州,昌吉市,0994,831100
652302,新疆维吾尔自治区,昌吉回族自治州,阜康市,0994,831500
652323,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,0994,831200
652324,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,0994,832200
652325,新疆维吾尔自治区,昌吉回族自治州,奇台县,0994,831800
652327,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,0994,831700
652328,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,0994,831900
652700,新疆维吾尔自治区,博尔塔拉蒙古自治州,,0909,833400
652701,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,0909,833400
652702,新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,0909,833400
652722,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,0909,833300
652723,新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,0909,833500
652800,新疆维吾尔自治区,巴音郭楞蒙古自治州,,0996,841000
652801,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,0996,841000
652822,新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县,0996,841600
652823,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,0996,841500
652824,新疆维吾尔自治区,巴音郭楞蒙古自治州,若羌县,0996,841800
652825,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县,0996,841900
652827,新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县,0996,841300
652828,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,0996,841200
652829,新疆维吾尔自治区,巴音郭楞蒙古自治州,博湖县,0996,841400
652826,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,0996,841100
653000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,,0908,845350
653001,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,0908,845350
653022,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,0908,845550
653023,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,0997,843500
653024,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,0908,845450
654000,新疆维吾尔自治区,伊犁哈萨克自治州,,0999,835100
654002,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,0999,835000
654003,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,0992,833200
654004,新疆维吾尔自治区,伊犁哈萨克自治州,霍尔果斯市,0999,835221
654021,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,0999,835100
654023,新疆维吾尔自治区,伊犁哈萨克自治州,霍城县,0999,835200
654024,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,0999,835400
654025,新疆维吾尔自治区,伊犁哈萨克自治州,新源县,0999,835800
654026,新疆维吾尔自治区,伊犁哈萨克自治州,昭苏县,0999,835600
654027,新疆维吾尔自治区,伊犁哈萨克自治州,特克斯县,0999,835500
654028,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,0999,835700
654022,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,0999,835300
654200,新疆维吾尔自治区,塔城地区,,0901,834700
654201,新疆维吾尔自治区,塔城地区,塔城市,0901,834700
654202,新疆维吾尔自治区,塔城地区,乌苏市,0992,833000
654221,新疆维吾尔自治区,塔城地区,额敏县,0901,834600
654223,新疆维吾尔自治区,塔城地区,沙湾县,0993,832100
654224,新疆维吾尔自治区,塔城地区,托里县,0901,834500
654225,新疆维吾尔自治区,塔城地区,裕民县,0901,834800
654226,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,0990,834400
654300,新疆维吾尔自治区,阿勒泰地区,,0906,836500
654301,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,0906,836500
654321,新疆维吾尔自治区,阿勒泰地区,布尔津县,0906,836600
654322,新疆维吾尔自治区,阿勒泰地区,富蕴县,0906,836100
654323,新疆维吾尔自治区,阿勒泰地区,福海县,0906,836400
654324,新疆维吾尔自治区,阿勒泰地区,哈巴河县,0906,836700
654325,新疆维吾尔自治区,阿勒泰地区,青河县,0906,836200
654326,新疆维吾尔自治区,阿勒泰地区,吉木乃县,0906,836800
659001,新疆维吾尔自治区,自治区直辖县级行政单位,石河子市,0993,832000
659002,新疆维吾尔自治区,自治区直辖县级行政单位,阿拉尔市,0997,843300
659003,新疆维吾尔自治区,自治区直辖县级行政单位,图木舒克市,0998,843806
659004,新疆维吾尔自治区,自治区直辖县级行政单位,五家渠市,0994,831300
659005,新疆维吾尔自治区,自治区直辖县级行政单位,北屯市,0906,836000
659006,新疆维吾尔自治区,自治区直辖县级行政单位,铁门关市,0996,836000
659007,新疆维吾尔自治区,自治区直辖县级行政单位,双河市,0909,833408
659008,新疆维吾尔自治区,自治区直辖县级行政单位,可克达拉市,0999,835219
659009,新疆维吾尔自治区,自治区直辖县级行政单位,昆玉市,0903,848116
810000,香港特别行政区,,,0852,
810000,香港特别行政区,香港特别行政区,,0852,
820000,澳门特别行政区,,,0853,
820000,澳门特别行政区,澳门特别行政区（澳）,,0853,
710000,台湾省,,,,
